,2007-2008,2008-2009,2009-2010,2010-2011,2011-2012,2012-2013,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020
246,0.6072874493927125,0.6963562753036437,0.7004048582995951,0.6518218623481782,0.708502024291498,0.7004048582995951,0.6761133603238867,0.6558704453441295,0.6639676113360324,0.6639676113360324,0.5951417004048583,0.6356275303643725,0.6680161943319838
247,0.6088709677419355,0.6935483870967742,0.7016129032258065,0.6491935483870968,0.7096774193548387,0.7016129032258065,0.6774193548387096,0.6532258064516129,0.6612903225806451,0.6612903225806451,0.592741935483871,0.6370967741935484,0.6693548387096774
248,0.606425702811245,0.6947791164658634,0.7028112449799196,0.6506024096385542,0.7108433734939759,0.7028112449799196,0.678714859437751,0.6546184738955824,0.6626506024096386,0.6586345381526104,0.5943775100401606,0.6345381526104418,0.6706827309236948
249,0.604,0.692,0.704,0.652,0.712,0.7,0.676,0.656,0.66,0.66,0.596,0.632,0.672
250,0.6055776892430279,0.6932270916334662,0.7051792828685259,0.6533864541832669,0.7131474103585658,0.6972111553784861,0.6772908366533864,0.6573705179282868,0.6573705179282868,0.6613545816733067,0.5976095617529881,0.6334661354581673,0.6693227091633466
251,0.6031746031746031,0.6944444444444444,0.7063492063492064,0.6547619047619048,0.7142857142857143,0.6944444444444444,0.6785714285714286,0.6587301587301587,0.6587301587301587,0.6587301587301587,0.5992063492063492,0.6309523809523809,0.6706349206349206
252,0.6047430830039525,0.6956521739130435,0.7075098814229249,0.6561264822134387,0.7114624505928854,0.6956521739130435,0.6798418972332015,0.6600790513833992,0.6600790513833992,0.6600790513833992,0.5968379446640316,0.6324110671936759,0.6719367588932806
253,0.6062992125984252,0.6929133858267716,0.7047244094488189,0.65748031496063,0.7125984251968503,0.6929133858267716,0.6771653543307087,0.6614173228346457,0.6614173228346457,0.6614173228346457,0.5984251968503937,0.6338582677165354,0.6732283464566929
254,0.6039215686274509,0.6901960784313725,0.7019607843137254,0.6549019607843137,0.7098039215686275,0.6941176470588235,0.6745098039215687,0.6627450980392157,0.6588235294117647,0.6627450980392157,0.6,0.6313725490196078,0.6745098039215687
255,0.60546875,0.6875,0.703125,0.65625,0.7109375,0.6953125,0.67578125,0.6640625,0.66015625,0.6640625,0.6015625,0.6328125,0.67578125
256,0.603112840466926,0.688715953307393,0.7003891050583657,0.6536964980544747,0.708171206225681,0.6964980544747081,0.6731517509727627,0.6653696498054474,0.6614785992217899,0.6614785992217899,0.5992217898832685,0.6342412451361867,0.6770428015564203
257,0.6046511627906976,0.686046511627907,0.7015503875968992,0.6550387596899225,0.7054263565891473,0.6976744186046512,0.6744186046511628,0.6627906976744186,0.6589147286821705,0.6627906976744186,0.5968992248062015,0.6356589147286822,0.6782945736434108
258,0.6061776061776062,0.6872586872586872,0.7027027027027027,0.6563706563706564,0.7027027027027027,0.6988416988416989,0.6718146718146718,0.6640926640926641,0.6602316602316602,0.6640926640926641,0.5984555984555985,0.637065637065637,0.6795366795366795
259,0.6038461538461538,0.6884615384615385,0.7038461538461539,0.6576923076923077,0.7038461538461539,0.6961538461538461,0.6730769230769231,0.6653846153846154,0.6576923076923077,0.6615384615384615,0.5961538461538461,0.6346153846153846,0.6807692307692308
260,0.6015325670498084,0.6896551724137931,0.7049808429118773,0.6590038314176245,0.7011494252873564,0.6973180076628352,0.6743295019157088,0.6666666666666666,0.6590038314176245,0.6590038314176245,0.5977011494252874,0.6360153256704981,0.6819923371647509
261,0.6030534351145038,0.6908396946564885,0.7022900763358778,0.6603053435114504,0.6984732824427481,0.6984732824427481,0.6755725190839694,0.6679389312977099,0.6564885496183206,0.6564885496183206,0.5954198473282443,0.6335877862595419,0.6793893129770993
262,0.6007604562737643,0.6920152091254753,0.7034220532319392,0.6615969581749049,0.6996197718631179,0.6996197718631179,0.6768060836501901,0.6692015209125475,0.6539923954372624,0.6577946768060836,0.5931558935361216,0.6311787072243346,0.6768060836501901
263,0.5984848484848485,0.6931818181818182,0.7045454545454546,0.6628787878787878,0.696969696969697,0.7007575757575758,0.6742424242424242,0.6704545454545454,0.6515151515151515,0.6553030303030303,0.5946969696969697,0.6287878787878788,0.678030303030303
264,0.6,0.6943396226415094,0.7056603773584905,0.660377358490566,0.6981132075471698,0.7018867924528301,0.6754716981132075,0.6716981132075471,0.6490566037735849,0.6566037735849056,0.5962264150943396,0.630188679245283,0.6792452830188679
265,0.5977443609022557,0.6954887218045113,0.706766917293233,0.6616541353383458,0.6954887218045113,0.7030075187969925,0.6766917293233082,0.6691729323308271,0.650375939849624,0.6541353383458647,0.5977443609022557,0.631578947368421,0.6804511278195489
266,0.5955056179775281,0.6966292134831461,0.7078651685393258,0.6629213483146067,0.6966292134831461,0.704119850187266,0.6779026217228464,0.6666666666666666,0.651685393258427,0.6554307116104869,0.599250936329588,0.6292134831460674,0.6779026217228464
267,0.5970149253731343,0.6977611940298507,0.7089552238805971,0.6604477611940298,0.6940298507462687,0.7014925373134329,0.6791044776119403,0.667910447761194,0.6529850746268657,0.6529850746268657,0.5970149253731343,0.6305970149253731,0.6753731343283582
268,0.5985130111524164,0.6988847583643123,0.7100371747211895,0.6617100371747212,0.6951672862453532,0.6988847583643123,0.6765799256505576,0.6691449814126395,0.6505576208178439,0.654275092936803,0.5985130111524164,0.6282527881040892,0.6765799256505576
269,0.5962962962962963,0.7,0.7111111111111111,0.662962962962963,0.6925925925925925,0.6962962962962963,0.674074074074074,0.6666666666666666,0.6518518518518519,0.6555555555555556,0.6,0.6259259259259259,0.6777777777777778
